"","Codi","Any","Usuaris_sexe_Dependencia_Dona","Usuaris_sexe_Dependencia_Home","Hores_SAD_Dependencia_Dona","Hores_SAD_Dependencia_Home","Total_Hores_SAD_Dependencia","Total_Usuaris_SAD_Dependencia","Municipi","Usuaris_sexe_Social_Home","Usuaris_sexe_Social_Dona","Hores_SAD_Social_Home","Hores_SAD_Social_Dona","Total_Hores_SAD_Social","Total_Usuaris_SAD_Social","Total_Usuaris_SOCDEP_Home","Total_Usuaris_SOCDEP_Dona","Total_Usuaris_SOCDEP","Total_Hores_SOCDEP","Homes","Dones","De 0 a 30","De 31 a 50","De 51 a 70","De 71 a 100","Total_POB_MUNI","Perc_SAD_POB_MUNI","Perc_SAD_Dones","Perc_SAD_Homes_Muni","Perc_SAD_USUARIS_0_a_30_A","Perc_SAD_USUARIS_31_a_50_A","Perc_SAD_USUARIS_51_a_70_A","Perc_SAD_USUARIS_71_a_100_A","Altitud (m)","Superficie (km2)","Perc_pob","Densit_pob","Perc_Densit_pob","Densit.pob.De_71_a_100","perc.Densit.pob.De_71_a_100","RFDB milers d'euros","RFDB per habitant. Milers d'euros","RFDB per habitant. Índex Catalunya = 100","Perc_VO_RFD_me","Perc_VO_RFD_me_CUTTED","VO_RFD_Dico","Esperanca_vida_H_I_D_BCN_PROV","Esperanca_vida_H_BCN_PROV","Esperanca_vida_D_BCN_PROV","VS_65_Homes_CAT","VS_65_Dones_CAT","Total_VS_65_HD_CAT","VS_AN_Homes_CAT","VS_AN_Dones_CAT","Total_VS_AN_HD_CAT","Total places Residències","Places Centres de dia","MEAN_VALORACIO_SIT_ECO_CAT","MEAN_VALORACIO_SIT_POL_CAT","MEAN_INTERES_POL","MEAN_STF_DEM","MEAN_CONFI_POL","MEAN_IDEOLOGIA","MEAN_SENT_PERT","VO PIB milions d'euros","VO PIB  per habitant. Milers d'euros","PIB  per habitant. Índex Catalunya = 100","Perc_VO_PIB_ME","VO_PIB_Dico","PERC_VO_PIB_ME_CUTTED","Índex de Gini (CAT)","Índex de ràtio S80/S20 (CAT)","Taxa de risc de pobresa o exclusió social (taxa AROPE)","Població en risc de pobresa (després de transferències socials)","Població que viu en llars amb intensitat de treball molt baixa (1)","Població amb privació material severa","PIB (CAT)","Producció de béns públics de caràcter social","Soport financer als ens locals","Deute públic","Pressupots Consell Comarcal Vallès Oriental (milions €)","Perc_Homes_CAT_Sota_Llindar_pobresa","Perc_Dones_CAT_Sota_Llindar_pobresa","Perc_Total_Pob_CAT_Sota_Llindar_pobresa","Anys_Dependencia","Anys_Dependencia_Cutted","Nombre de pensions","Nombre de pensionistes","Pensions per pensionista","Perc_N_Pens"
"151","080977",2015,2,NA,294,NA,294,2,"Gualba",NA,4,NA,205,205,4,NA,6,6,499,722,692,448,539,309,118,1414,0.424328147100424,0.867052023121387,NA,1.33928571428571,1.11317254174397,1.94174757281553,5.08474576271187,177,23.3,0.353168904152357,60.68669527897,0.179470546451438,5.06437768240343,9.82994624365513,24683,175,1051,10.4625779405469,"Alta","RFD VO me Per sobre la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,NA,NA,NA,NA,NA,NA,32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","244",213,"1.15",0.442275747508306
"152","081056",2015,13,8,1924,700.5,2624.5,21,"La Llagosta",7,21,855,2191.25,3046.25,28,15,34,49,5670.75,6531,6721,4314,4501,2952,1485,13252,0.369755508602475,0.505877101621782,0.229673863114378,1.13583681038479,1.08864696734059,1.65989159891599,3.2996632996633,45,3,3.30989697158914,4417.33333333333,13.0635096135514,495,9.82005888696178,201635,153,920,10.0719600548267,"Alta","RFD VO me Per sobre la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,254.8,19.4,67.3,2.44710582676258,"PIB VO ME Per sota la mitjana","Baix-Mig",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","2894",2650,"1.09",5.50249169435216
"153","081075",2015,19,2,1726.95,152.8,1879.75,21,"Lliçà d'Amunt",32,39,1290.45,1433.65,2724.1,71,34,58,92,4603.85,7498,7244,4942,5017,3394,1389,14742,0.624067290733957,0.800662617338487,0.453454254467858,1.8615944961554,1.83376519832569,2.71066588096641,6.62347012239021,145,22.3,3.68204807992507,661.076233183857,1.95502016167091,62.2869955156951,9.68111899366006,262600,179,1077,10.199610969903,"Alta","RFD VO me Per sobre la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,313.8,21.4,74.5,3.01374336121702,"PIB VO ME Per sota la mitjana","Mig",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","2640",2424,"1.09",5.03322259136213
"154","081081",2015,5,4,319.24,368.06,687.3,9,"Lliçà de Vall",19,39,555.75,1164.75,1720.5,58,23,44,67,2407.8,3254,3129,2019,2030,1685,649,6383,1.04966316778944,1.40620006391818,0.706822372464659,3.31847449232293,3.30049261083744,3.97626112759644,10.3235747303544,125,10.8,1.59425538557602,591.018518518518,1.74783642434053,60.0925925925926,9.98059592450515,118741,187,1126,9.8352522156879,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,418.9,66.1,230.1,4.02312649462655,"PIB VO ME Per sota la mitjana","Mig",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","1337",1219,"1.10",2.53114617940199
"155","081069",2015,15,3,2246.5,302,2548.5,18,"Llinars del Vallès",12,39,883.25,2462.25,3345.5,51,15,54,69,5894,4742,4828,3124,3148,2254,1044,9570,0.721003134796238,1.11847555923778,0.316322226908477,2.20870678617157,2.19186785260483,3.06122448979592,6.60919540229885,198,27.6,2.39025913206369,346.739130434783,1.02542181493266,37.8260869565217,9.79202223176563,151279,158,949,9.77826183912429,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,276.3,28.8,100.4,2.65359238592818,"PIB VO ME Per sota la mitjana","Baix-Mig",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","1832",1646,"1.11",3.41777408637874
"156","081154",2015,2,NA,143,NA,143,2,"Martorelles",5,7,217,349,566,12,5,9,14,709,2370,2386,1473,1473,1211,599,4756,0.294365012615643,0.377200335289187,0.210970464135021,0.950441276306857,0.950441276306857,1.15606936416185,2.33722871452421,96,3.6,1.18788635654074,1321.11111111111,3.90696069285456,166.388888888889,9.79659201699099,121705,258,1552,13.9462957891251,"Alta","RFD VO me Per sobre la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,NA,NA,NA,NA,NA,NA,32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","1234",1083,"1.14",2.24875415282392
"157","081350",2015,19,6,2638.79139784946,779.354838709677,3418.14623655914,25,"Montmeló",NA,NA,NA,NA,NA,NA,6,19,25,3418.14623655914,4331,4504,2860,2894,2118,963,8835,0.282965478211658,0.421847246891652,0.138536134841838,0.874125874125874,0.863856254319281,1.18035882908404,2.59605399792316,72,4,2.20668123634093,2208.75,6.53200125089003,240.75,9.8265306122449,142320,163,977,10.0168002404257,"Alta","RFD VO me Per sobre la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,255.3,29.2,101.5,2.45190783976643,"PIB VO ME Per sota la mitjana","Baix-Mig",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","1870",1732,"1.08",3.59634551495017
"158","081363",2015,13,4,945.75,231,1176.75,17,"Montornès del Vallès",39,58,1739,2062.25,3801.25,97,43,71,114,4978,8210,7962,5695,5724,3325,1428,16172,0.704922087558744,0.891735744787742,0.523751522533496,2.0017559262511,1.9916142557652,3.42857142857143,7.98319327731092,116,10.2,4.03921323758976,1585.49019607843,4.68881672622895,140,9.72528430521001,243913,152,911,9.82237311833456,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,570.8,35.5,123.4,5.48197804519655,"PIB VO ME Per sobre la mitjana","Alt",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","2926",2677,"1.09",5.55855481727575
"159","081593",2015,3,1,380.5,180,560.5,4,"Parets del Vallès",37,94,2525,3384,5909,131,38,97,135,6469.5,9495,9406,6567,6698,3987,1649,18901,0.714247923390297,1.03125664469488,0.400210637177462,2.05573321151211,2.01552702299194,3.38600451467269,8.18677986658581,98,9.1,4.72082422728692,2077.03296703297,6.14247060047501,181.208791208791,9.76937745072755,317753,170,1018,10.036503785724,"Alta","RFD VO me Per sobre la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,1211.7,64.6,224.9,11.637198313533,"PIB VO ME Per sobre la mitjana","Alt",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","3483",3094,"1.13",6.42441860465116
"160","081810",2015,22,6,2689.19,459,3148.19,28,"La Roca del Vallès",12,44,620.4,3484.34,4104.74,56,18,66,84,7252.93,5278,5226,3560,3713,2309,922,10504,0.7996953541508,1.26291618828932,0.341038272072755,2.35955056179775,2.26232157285214,3.63793850151581,9.11062906724512,123,36.9,2.62354043084608,284.661246612466,0.841837065739692,24.9864498644986,9.73600844772967,186497,178,1069,9.86312512196889,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,411.1,39.2,136.5,3.94821509176647,"PIB VO ME Per sota la mitjana","Mig",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","1857",1640,"1.13",3.40531561461794
"161","081982",2015,18,8,1750,653,2403,26,"Sant Antoni de Vilamajor",10,48,1034,4352.5,5386.5,58,18,66,84,7789.5,2896,2893,1989,1872,1377,551,5789,1.45102781136638,2.28136882129278,0.621546961325967,4.22322775263952,4.48717948717949,6.10021786492375,15.2450090744102,258,13.7,1.44589447393069,422.554744525547,1.24963355735615,40.2189781021898,9.75912150194828,99856,173,1036,9.54922888752669,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,81,14,48.7,0.777926106623897,"PIB VO ME Per sota la mitjana","Baix",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","979",889,"1.10",1.84593023255814
"162","082021",2015,26,16,3841.5,2590.1,6431.6,42,"Sant Celoni",27,73,1722,4946,6668,100,43,99,142,13099.6,8582,8735,5845,5762,3729,1981,17317,0.820003464803372,1.1333714939897,0.501048706595199,2.42942686056459,2.46442207566817,3.80799141861089,7.1680969207471,152,65.2,4.32519512956603,265.598159509202,0.78546123832403,30.3834355828221,9.89973809873339,261444,151,907,9.74239176082913,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,391.8,22.6,78.7,3.76285738981781,"PIB VO ME Per sota la mitjana","Mig",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","3726",3287,"1.13",6.82516611295681
"163","082074",2015,1,2,6,258.25,264.25,3,"Sant Esteve de Palautordera",14,34,910.33,2848.22,3758.55,48,16,35,51,4022.8,1272,1296,936,878,548,206,2568,1.98598130841121,2.70061728395062,1.25786163522013,5.44871794871795,5.80865603644647,9.30656934306569,24.7572815533981,231,10.6,0.641398688729316,242.264150943396,0.716454889420748,19.4339622641509,9.56158336023452,43967,171,1029,9.71618494938267,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,NA,NA,NA,NA,NA,NA,32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","366",331,"1.11",0.687292358803987
"164","082107",2015,6,5,602.19,402.13,1004.32,11,"Sant Feliu de Codines",7,22,633,1417,2050,29,12,28,40,3054.32,2977,2931,2001,2093,1136,678,5908,0.677048070412999,0.955305356533606,0.403090359422237,1.99900049975012,1.91113234591495,3.52112676056338,5.89970501474926,480,15,1.47561660942866,393.866666666667,1.16479346207156,45.2,9.95448539127881,90103,153,918,9.6908600271249,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,74.5,12.6,44,0.715499937573831,"PIB VO ME Per sota la mitjana","Baix",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","1256",1050,"1.20",2.18023255813953
"165","082093",2015,11,2,1759,351,2110,13,"Sant Fost de Campsentelles",9,22,1406,3088.01,4494.01,31,11,33,44,6604.01,4298,4305,2658,2612,2322,1011,8603,0.511449494362432,0.766550522648084,0.255932992089344,1.65537998495109,1.68453292496172,1.89491817398794,4.35212660731949,112,13.2,2.14873556041211,651.742424242424,1.92741701433373,76.5909090909091,9.60757150042493,159192,186,1116,10.1279932205201,"Alta","RFD VO me Per sobre la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,164.4,19.2,66.7,1.57890187566628,"PIB VO ME Per sota la mitjana","Baix",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","1682",1528,"1.10",3.17275747508306
"166","082346",2015,10,3,1270.5,253,1523.5,13,"Sant Pere de Vilamajor",12,15,440,1110.5,1550.5,27,15,25,40,3074,2134,2147,1392,1544,947,398,4281,0.934361130576968,1.16441546343735,0.7029053420806,2.8735632183908,2.59067357512953,4.22386483632524,10.0502512562814,305,34.7,1.06924758039338,123.371757925072,0.364850923414181,11.4697406340058,9.94214536154185,74283,175,1052,9.88859143848701,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,NA,NA,NA,NA,NA,NA,32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","678",628,"1.08",1.30398671096346
"167","082397",2015,1,1,102,33,135,2,"Sant Quirze Safaja",2,1,94,69,163,3,3,2,5,298,332,290,201,239,135,47,622,0.803858520900322,0.689655172413793,0.903614457831325,2.48756218905473,2.09205020920502,3.7037037037037,10.6382978723404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,NA,NA,NA,NA,NA,NA,32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","74",68,"1.09",0.141196013289037
"168","082482",2015,12,3,634,288,922,15,"Santa Eulàlia de Ronçana",3,18,44,921.7,965.7,21,6,30,36,1887.7,3560,3520,2331,2344,1610,795,7080,0.508474576271186,0.852272727272727,0.168539325842697,1.54440154440154,1.5358361774744,2.2360248447205,4.52830188679245,236,14.2,1.76834217920699,498.591549295775,1.47449943347287,55.9859154929578,10.0004923847004,120611,172,1032,9.78708936112202,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,117,16.7,58,1.12367104290118,"PIB VO ME Per sota la mitjana","Baix",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","1348",1209,"1.11",2.51038205980066
"169","082592",2015,9,8,1320.92,1097.25,2418.17,17,"Santa Maria de Palautordera",3,5,84,118,202,8,11,14,25,2620.17,4584,4519,3040,2986,2176,901,9103,0.274634735801384,0.309803053772959,0.239965095986038,0.822368421052632,0.837240455458808,1.14889705882353,2.77469478357381,208,16.9,2.27361848267249,538.639053254438,1.5929330932139,53.3136094674556,9.780174291939,141258,155,934,9.7155115434374,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,181.2,19.9,69.4,1.74024951259568,"PIB VO ME Per sota la mitjana","Baix-Mig",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","1791",1575,"1.14",3.2703488372093
"170","082943",2015,1,2,196,114,310,3,"Vallgorguina",2,2,16.5,147,163.5,4,4,3,7,473.5,1409,1340,921,1107,527,194,2749,0.254638050200073,0.223880597014925,0.28388928317956,0.760043431053203,0.632339656729901,1.32827324478178,3.60824742268041,222,22.1,0.686606306587574,124.389140271493,0.36785965811003,8.77828054298642,10.1045281405985,45179,165,990,9.9347126719867,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,NA,NA,NA,NA,NA,NA,32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","370",327,"1.13",0.678986710963455
"171","082969",2015,7,3,610,273.5,883.5,10,"Vallromanes",NA,NA,NA,NA,NA,NA,3,7,10,883.5,1295,1248,917,864,580,182,2543,0.393236335037357,0.560897435897436,0.231660231660232,1.09051254089422,1.15740740740741,1.72413793103448,5.49450549450549,153,10.7,0.635154542616297,237.663551401869,0.70284940126677,17.0093457943925,9.91358918164173,54849,218,1309,10.0296231279829,"Alta","RFD VO me Per sobre la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,NA,NA,NA,NA,NA,NA,32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","320",286,"1.12",0.593853820598007
"172","089024",2015,11,4,1273,752,2025,15,"Vilanova del Vallès",3,6,64,707.5,771.5,9,7,17,24,2796.5,2661,2580,1911,1975,1000,355,5241,0.457927876359473,0.65891472868217,0.263059000375799,1.25588697017268,1.21518987341772,2.4,6.76056338028169,91,15.2,1.30902279113331,344.802631578947,1.01969494998703,23.3552631578947,9.63103635377102,100448,193,1162,9.90086127872983,"Alta","RFD VO me Per sota la mitjana",83.24,80.41,85.87,16.39,19.16,17.86,76.35,80.24,78.33,2878,922,3.62869660460022,3.43044906900329,2.42825848849945,3.07776560788609,4.08214676889376,3.7710843373494,6.81599123767798,84,16.2,56.2,0.806738184647004,"PIB VO ME Per sota la mitjana","Baix",32.3,6,23.5,19,8.8,6.7,213746,14287.15,3330.52,7004.76,14.36,18.9,19,19,4.91,"Anys.Dep: Per sobre la mitjana","649",579,"1.12",1.20224252491694
"173","080142",2016,5,5,376,666,1042,10,"Aiguafreda",2,9,354,691.5,1045.5,11,7,14,21,2087.5,1172,1295,725,748,608,386,2467,0.851236319416295,1.08108108108108,0.597269624573379,2.89655172413793,2.80748663101604,3.45394736842105,5.44041450777202,404,7.9,0.614693849074845,312.278481012658,0.922853361716763,48.8607594936709,10.1259181532004,40685,164,966,9.7692924616648,"Alta","RFD VO me Per sota la mitjana",83.53,80.71,86.15,17.09,19.68,18.44,77.04,80.88,78.99,2868,922,3.50385208012327,3.55007704160247,2.51617873651772,3.07241910631741,4.38212634822804,3.87519260400616,6.32049306625578,NA,NA,NA,NA,NA,NA,31.4,5.4,22.5,19.2,7.2,5.5,222514,14287.15,3330.52,7004.76,14.62,18.2,20,19.2,4.54000000000001,"Anys.Dep: Per sobre la mitjana","666",571,"1.17",1.13613753034343
"174","081982",2016,17,10,1858.5,936.5,2795,27,"Sant Antoni de Vilamajor",10,48,1034,4352.5,5386.5,58,20,65,85,8181.5,2932,2930,2007,1863,1431,561,5862,1.45001705902422,2.21843003412969,0.682128240109141,4.23517688091679,4.56253354804079,5.93990216631726,15.1515151515152,258,13.7,1.46061424534931,427.883211678832,1.26449142137325,40.9489051094891,9.93623804463337,104178,176,1039,9.96254173053954,"Alta","RFD VO me Per sota la mitjana",83.53,80.71,86.15,17.09,19.68,18.44,77.04,80.88,78.99,2868,922,3.50385208012327,3.55007704160247,2.51617873651772,3.07241910631741,4.38212634822804,3.87519260400616,6.32049306625578,82.4,13.9,46.8,0.755111204787258,"PIB VO ME Per sota la mitjana","Baix",31.4,5.4,22.5,19.2,7.2,5.5,222514,14287.15,3330.52,7004.76,14.62,18.2,20,19.2,4.54000000000001,"Anys.Dep: Per sobre la mitjana","1049",940,"1.12",1.87034899916431
"175","080057",2016,5,NA,107.23,NA,107.23,5,"L'Ametlla del Vallès",26,31,902,2042,2944,57,26,36,62,3051.23,4199,4138,2904,2680,2074,679,8337,0.743672783975051,0.869985500241663,0.619195046439629,2.13498622589532,2.3134328358209,2.9893924783028,9.13107511045655,281,14.2,2.0773014267276,587.112676056338,1.73505041092842,47.8169014084507,12.1248905256674,176219,212,1248,12.334470287421,"Alta","RFD VO me Per sota la mitjana",83.53,80.71,86.15,17.09,19.68,18.44,77.04,80.88,78.99,2868,922,3.50385208012327,3.55007704160247,2.51617873651772,3.07241910631741,4.38212634822804,3.87519260400616,6.32049306625578,221.5,26.6,89.5,2.02981956141235,"PIB VO ME Per sota la mitjana","Baix-Mig",31.4,5.4,22.5,19.2,7.2,5.5,222514,14287.15,3330.52,7004.76,14.62,18.2,20,19.2,4.54000000000001,"Anys.Dep: Per sobre la mitjana","1267",1150,"1.10",2.28819292450953
"176","080235",2016,4,1,294.03,96,390.03,5,"Bigues i Riells del Fai",11,49,245,1632,1877,60,12,53,65,2267.03,4546,4369,2988,3097,2074,756,8915,0.729108244531688,1.21309224078737,0.263968323801144,2.17536813922356,2.09880529544721,3.13404050144648,8.5978835978836,307,28.6,2.2213196856515,311.713286713287,0.921183085053745,26.4335664335664,11.3824656583658,156429,176,1035,9.99768638649361,"Alta","RFD VO me Per sota la mitjana",83.53,80.71,86.15,17.09,19.68,18.44,77.04,80.88,78.99,2868,922,3.50385208012327,3.55007704160247,2.51617873651772,3.07241910631741,4.38212634822804,3.87519260400616,6.32049306625578,156.3,17.6,59,1.4323286566535,"PIB VO ME Per sota la mitjana","Baix",31.4,5.4,22.5,19.2,7.2,5.5,222514,14287.15,3330.52,7004.76,14.62,18.2,20,19.2,4.54000000000001,"Anys.Dep: Per sobre la mitjana","1535",1391,"1.10",2.76771857216761
"177","080333",2016,14,2,1224,39,1263,16,"Caldes de Montbui",11,40,753,2904,3657,51,13,54,67,4920,8523,8614,5516,5597,4035,1989,17137,0.390966913695513,0.626886463895983,0.152528452422856,1.21464829586657,1.19706985885296,1.66047087980173,3.36852689793866,203,37.5,4.26996696051707,456.986666666667,1.35049869662962,53.04,9.99634437442302,290056,170,1000,9.89106582938478,"Alta","RFD VO me Per sota la mitjana",83.53,80.71,86.15,17.09,19.68,18.44,77.04,80.88,78.99,2868,922,3.50385208012327,3.55007704160247,2.51617873651772,3.07241910631741,4.38212634822804,3.87519260400616,6.32049306625578,373.9,21.9,73.5,3.4264087314315,"PIB VO ME Per sota la mitjana","Mig",31.4,5.4,22.5,19.2,7.2,5.5,222514,14287.15,3330.52,7004.76,14.62,18.2,20,19.2,4.54000000000001,"Anys.Dep: Per sobre la mitjana","3800",3274,"1.16",6.51438576942974
"178","080399",2016,1,NA,124,NA,124,1,"Campins",NA,2,NA,178,178,2,NA,3,3,302,246,224,150,164,118,38,470,0.638297872340425,1.33928571428571,NA,2,1.82926829268293,2.54237288135593,7.89473684210526,321,7.3,0.117108272827392,64.3835616438356,0.190267949650696,5.20547945205479,9.44229707344009,NA,NA,NA,NA,NA,NA,83.53,80.71,86.15,17.09,19.68,18.44,77.04,80.88,78.99,2868,922,3.50385208012327,3.55007704160247,2.51617873651772,3.07241910631741,4.38212634822804,3.87519260400616,6.32049306625578,NA,NA,NA,NA,NA,NA,31.4,5.4,22.5,19.2,7.2,5.5,222514,14287.15,3330.52,7004.76,14.62,18.2,20,19.2,4.54000000000001,"Anys.Dep: Per sobre la mitjana","79",70,"1.13",0.139281308448406
